country,year,GENmun,ENRmun,RECmun,MRECmun,GENpac,RCOpac,RECpac,GENplas,RCOplas,RECplas,gov_right1,gov_cent1,gov_left1,TAXtotl_per,TAXrespol_per,TAXtotl_eur,TAXrespol_eur,EPS,TAXrespol_eur_log,TAXrespol_per_log,BIZred,BIZrec,BIZdes,BIZprod,no,INDrec,INDred,INDimp,GDPpc,POPden,URB,EDU,GDPpc_log,POPden_log,RECpac_percent,RECplas_percent,MRECmun_percent,GDPpc_log_mean,GDPpc_log_within,POPden_log_mean,POPden_log_within,URB_mean,URB_within,EDU_mean,EDU_within,gov_right1_mean,gov_right1_within,EPS_mean,EPS_within,INDimp_mean,INDimp_within,INDred_mean,INDred_within,INDrec_mean,INDrec_within
Italy,2011,523.0,92.0,185.0,119.0,193.87,143.51,125.1,34.57,23.52,12.48,87.95,0.0,0.0,3.17,0.03,883.6558924620537,7.898355540483375,3.5,2.06665457837231,-3.506557897319982,,,,,,56.00000000000001,27.0,3.53,36789.0542705936,200.7975469873325,68.444,13.2,10.512955641614392,5.302297171544413,0.6452777634497343,0.36100665316748626,0.22753346080305928,10.554143616634558,-0.04118797502016669,5.3028835443534295,-0.0005863728090167442,69.26184210526316,-0.8178421052631535,14.478947368421053,-1.2789473684210542,32.43785056283357,55.512149437166435,3.4297385176470585,0.0702614823529415,3.385,0.14500000000000002,24.5,2.5,56.666666666666664,-0.6666666666666572
Italy,2012,498.0,92.0,191.0,119.0,188.49,143.81,125.63,34.09,24.48,12.79,0.0,0.0,0.0,3.54,0.03,970.6294035626672,8.884825569459794,3.5833333,2.18434482938912,-3.506557897319982,72.0,53.0,,26.0,65.0,,,,36678.1175205307,201.3395092622025,68.684,13.9,10.509935603366667,5.304992583939622,0.6665075070295505,0.37518333822235256,0.2389558232931727,10.554143616634558,-0.04420801326789103,5.3028835443534295,0.0021090395861929068,69.26184210526316,-0.5778421052631586,14.478947368421053,-0.5789473684210531,32.43785056283357,-32.43785056283357,3.4297385176470585,0.15359478235294155,3.385,,24.5,,56.666666666666664,
Italy,2013,490.0,99.0,193.0,122.0,190.06,145.39,126.72,33.87,24.93,12.45,21.84,5.95,30.88,3.58,0.03,964.7549584496768,8.118345488494295,3.6666667,2.0941263758375976,-3.506557897319982,65.0,39.0,,25.0,67.0,,,,36506.30524489084,203.68712083809567,68.979,14.4,10.505240271087,5.316585095107717,0.6667368199515942,0.3675819309123118,0.24897959183673468,10.554143616634558,-0.04890334554755782,5.3028835443534295,0.013701550754287695,69.26184210526316,-0.2828421052631569,14.478947368421053,-0.0789473684210531,32.43785056283357,-10.597850562833568,3.4297385176470585,0.23692818235294144,3.385,,24.5,,56.666666666666664,
Italy,2014,492.0,97.0,205.0,124.0,198.31,151.58,129.69,34.51,27.23,13.1,7.03,23.82,62.12,3.8,0.03,1023.6367877551812,8.85026503089203,4.0,2.1804474055648857,-3.506557897319982,,,,,,57.99999999999999,27.0,3.49,36383.14488657868,205.56455812632305,69.272,15.0,10.501860893816366,5.325760136067342,0.6539760980283394,0.37960011590843235,0.25203252032520324,10.554143616634558,-0.052282722818192795,5.3028835443534295,0.022876591713912653,69.26184210526316,0.010157894736849471,14.478947368421053,0.5210526315789465,32.43785056283357,-25.407850562833566,3.4297385176470585,0.5702614823529415,3.385,0.10500000000000043,24.5,2.5,56.666666666666664,1.3333333333333286
Italy,2015,490.0,49.0,217.0,131.0,204.51,159.31,136.56,35.34,28.99,14.54,0.580177276390008,24.5447219983884,68.99274778404512,3.58,0.03,980.2804129227676,8.39774596594513,4.0555553,2.127963332452865,-3.506557897319982,59.0,25.0,9.0,14.000000000000002,84.0,,,,37085.98023197814,205.36653839130523,69.565,15.5,10.520994285855265,5.32479637473595,0.667742408684172,0.41143180531975093,0.2673469387755102,10.554143616634558,-0.033149330779293606,5.3028835443534295,0.021912830382520454,69.26184210526316,0.3031578947368416,14.478947368421053,1.0210526315789465,32.43785056283357,-31.85767328644356,3.4297385176470585,0.6258167823529415,3.385,,24.5,,56.666666666666664,
Italy,2016,501.0,64.0,230.0,135.0,211.33,164.85,141.41,36.84,30.9,15.62,0.0,20.12,73.5,3.63,0.03,1020.0321972712778,7.818234557527015,4.0555553,2.0564587691625844,-3.506557897319982,,,,,,,,,40140.50361022445,205.01794953300103,69.855,15.7,10.600141168615034,5.323097534002935,0.6691430464202904,0.42399565689467966,0.2694610778443114,10.554143616634558,0.04599755198047539,5.3028835443534295,0.020213989649505493,69.26184210526316,0.5931578947368479,14.478947368421053,1.2210526315789458,32.43785056283357,-32.43785056283357,3.4297385176470585,0.6258167823529415,3.385,,24.5,,56.666666666666664,
Italy,2017,493.0,90.0,235.0,137.0,219.28,170.09,147.15,37.86,30.98,15.83,0.0,18.8,70.67,3.44,0.03,990.7542215418416,8.60634825722026,4.0555553,2.152500100390615,-3.506557897319982,74.0,37.0,23.0,16.0,83.0,56.99999999999999,18.0,3.41,41770.28382892376,204.7109374471625,70.144,16.5,10.639940452510599,5.3215989228331955,0.6710598321780372,0.4181193872160592,0.2778904665314402,10.554143616634558,0.08579683587604059,5.3028835443534295,0.01871537847976601,69.26184210526316,0.8821578947368494,14.478947368421053,2.0210526315789465,32.43785056283357,-32.43785056283357,3.4297385176470585,0.6258167823529415,3.385,0.025000000000000355,24.5,-6.5,56.666666666666664,0.3333333333333286
Italy,2018,502.0,93.0,250.0,144.0,212.16,164.67,140.72,38.11,33.1,16.7,15.428983417447728,31.21845710165825,30.483056957462143,3.38,0.03,995.6512355813536,8.225513457403425,3.7777777,2.1072407211350144,-3.506557897319982,,,,,,,,,43190.59582754064,204.32222590440887,70.438,17.2,10.673378061357173,5.319698286432057,0.6632730015082956,0.43820519548674886,0.2868525896414343,10.554143616634558,0.1192344447226148,5.3028835443534295,0.016814742078627987,69.26184210526316,1.1761578947368463,14.478947368421053,2.721052631578946,32.43785056283357,-17.00886714538584,3.4297385176470585,0.3480391823529416,3.385,,24.5,,56.666666666666664,
Italy,2019,503.0,96.0,258.0,151.0,215.64,170.56,145.84,38.75,34.68,17.48,23.9,63.92,12.18,3.45,0.03,1041.8877866210598,8.253935800552497,3.75,2.110690153320071,-3.506557897319982,,,,,,60.0,20.0,3.36,46661.91051596114,201.9805455891951,70.736,17.5,10.75068349021427,5.308171383798818,0.6763123724726396,0.4510967741935484,0.30019880715705766,10.554143616634558,0.19653987357971126,5.3028835443534295,0.005287839445388798,69.26184210526316,1.474157894736848,14.478947368421053,3.0210526315789465,32.43785056283357,-8.537850562833569,3.4297385176470585,0.3202614823529415,3.385,-0.02499999999999991,24.5,-4.5,56.666666666666664,3.3333333333333357
Italy,2020,487.0,92.0,250.0,135.0,208.77,168.7,145.07,37.16,32.85,16.27,0.0,41.67,41.67,3.25,0.03,914.2336886693856,9.118615028409618,3.7222223,2.2103179316342048,-3.506557897319982,,,,,,,,,44435.64343935265,200.9991004913481,71.039,17.8,10.701797206530268,5.30330043288164,0.6948795324998802,0.4378363832077503,0.27720739219712526,10.554143616634558,0.1476535898957092,5.3028835443534295,0.000416888528210535,69.26184210526316,1.7771578947368454,14.478947368421053,3.3210526315789473,32.43785056283357,-32.43785056283357,3.4297385176470585,0.29248378235294137,3.385,,24.5,,56.666666666666664,
Italy,2021,495.0,91.0,257.0,137.0,229.9,182.94,160.42,38.4,33.93,18.28,0.0,5.33,4.59,3.04,0.03,947.387010671658,9.571615580310564,,2.258802008386186,-3.506557897319982,84.7,43.3,26.700000000000003,27.9,70.0,,,,49825.39341118537,199.9654162594643,71.346,17.8,10.816280040909039,5.298144432893196,0.6977816441931274,0.4760416666666667,0.2767676767676768,10.554143616634558,0.26213642427448036,5.3028835443534295,-0.004739111460233758,69.26184210526316,2.0841578947368475,14.478947368421053,3.3210526315789473,32.43785056283357,-32.43785056283357,3.4297385176470585,,3.385,,24.5,,56.666666666666664,
Italy,2022,486.0,87.0,259.0,141.0,232.36,182.96,159.82,39.45,35.28,18.37,15.56,0.0,0.0,2.27,0.03,769.3133185572082,10.167136368597465,,2.319160594067975,-3.506557897319982,,,,,,,,,56218.766485131695,199.5592689030164,71.657,18.1,10.937005903364815,5.296111279441409,0.6878120158374935,0.46565272496831434,0.29012345679012347,10.554143616634558,0.3828622867302567,5.3028835443534295,-0.006772264912020098,69.26184210526316,2.3951578947368404,14.478947368421053,3.621052631578948,32.43785056283357,-16.877850562833565,3.4297385176470585,,3.385,,24.5,,56.666666666666664,
Latvia,2004,318.0,6.0,14.0,11.0,104.55,48.98,47.67,15.96,4.47,3.53,37.16,54.71,0.0,2.56,0.12,127.01480521156172,5.761951852352635,,1.7512762805622797,-2.120263536200091,,,,,,54.0,19.0,2.79,11761.314151213972,36.3688109663008,67.9,15.9,9.372570962761534,3.593711565758975,0.45595408895265427,0.22117794486215536,0.03459119496855346,10.000872741418238,-0.628301778656704,3.489641280008186,0.10407028575078892,68.03236842105264,-0.13236842105263236,25.63684210526316,-9.73684210526316,66.94220683426163,-29.78220683426163,,,3.313333333333333,-0.523333333333333,22.5,-3.5,52.0,2.0
Latvia,2005,320.0,3.0,12.0,12.0,117.85,69.86,55.44,16.22,5.71,5.43,66.67,33.33,0.0,2.62,0.12,154.74814844923552,6.8697547211696985,,1.927128402710388,-2.120263536200091,,,,,,,,,13343.889448178355,35.977935622800395,68.0,16.9,9.498813839805393,3.582905851189858,0.4704285108188375,0.3347718865598027,0.0375,10.000872741418238,-0.5020589016128447,3.489641280008186,0.09326457118167175,68.03236842105264,-0.03236842105263804,25.63684210526316,-8.736842105263161,66.94220683426163,-0.27220683426162395,,,3.313333333333333,,22.5,,52.0,
Latvia,2006,343.0,2.0,15.0,13.0,138.32,63.6,58.38,18.24,5.07,4.88,54.43,45.57,0.0,2.34,0.1,173.66456345845145,7.365811724623223,,1.9968492576396288,-2.302585092994045,,,,,,,,,15024.636147562189,35.64942870458161,67.967,17.4,9.617446542641778,3.573733121614976,0.42206477732793524,0.2675438596491228,0.037900874635568516,10.000872741418238,-0.3834261987764602,3.489641280008186,0.08409184160678995,68.03236842105264,-0.06536842105263929,25.63684210526316,-8.236842105263161,66.94220683426163,-12.512206834261626,,,3.313333333333333,,22.5,,52.0,
Latvia,2007,391.0,2.0,20.0,17.0,146.85,60.12,58.14,17.95,4.09,4.09,50.09,49.91,0.0,2.15,0.07,210.95974458318656,7.03077954393101,,1.9502975878585764,-2.659260036932778,,,,,,,,,17281.04226402756,35.35965095537307,67.9,18.5,9.757365356744396,3.5655713665491464,0.3959141981613892,0.22785515320334263,0.043478260869565216,10.000872741418238,-0.24350738467384225,3.489641280008186,0.07593008654096023,68.03236842105264,-0.13236842105263236,25.63684210526316,-7.13684210526316,66.94220683426163,-16.852206834261622,,,3.313333333333333,,22.5,,52.0,
Latvia,2008,345.0,1.0,22.0,20.0,121.22,62.72,56.71,17.66,5.09,3.1,52.63,47.37,0.0,2.17,0.06,232.7951492705259,6.411545926601578,,1.8581004160515715,-2.8134107167600364,,,,,,57.99999999999999,25.0,3.56,18634.730960853933,34.989988268757934,67.834,20.7,9.83278237450589,3.555061971105403,0.46782709123906946,0.1755379388448471,0.057971014492753624,10.000872741418238,-0.1680903669123488,3.489641280008186,0.06542069109721682,68.03236842105264,-0.19836842105263486,25.63684210526316,-4.93684210526316,66.94220683426163,-14.312206834261623,,,3.313333333333333,0.24666666666666703,22.5,2.5,52.0,5.999999999999993
Latvia,2009,352.0,0.0,27.0,26.0,86.95,44.46,39.02,14.59,4.77,2.96,69.36,30.64,0.0,2.71,0.06,232.87445445584729,5.280928098599737,,1.6641018585212852,-2.8134107167600364,,,,,,,,,16559.522777987542,34.41703762032558,67.814,21.4,9.714716609769635,3.5385517214294917,0.44876365727429557,0.20287868403015763,0.07386363636363637,10.000872741418238,-0.2861561316486032,3.489641280008186,0.04891044142130552,68.03236842105264,-0.2183684210526451,25.63684210526316,-4.236842105263161,66.94220683426163,2.4177931657383738,,,3.313333333333333,,22.5,,52.0,
Latvia,2010,324.0,0.0,30.0,28.0,101.98,53.74,49.89,16.78,5.77,4.03,58.4,33.42,0.0,3.02,0.08,252.9802555832863,6.335948282643363,,1.8462394920172207,-2.525728644308256,,,,,,,,,17343.46586666126,33.70811705529754,67.841,22.6,9.760971107331876,3.517738670530681,0.4892135712884879,0.2401668653158522,0.08641975308641975,10.000872741418238,-0.23990163408636178,3.489641280008186,0.028097390522494603,68.03236842105264,-0.19136842105264407,25.63684210526316,-3.0368421052631582,66.94220683426163,-8.542206834261627,,,3.313333333333333,,22.5,,52.0,
Latvia,2011,350.0,0.0,34.0,30.0,104.91,56.36,53.43,17.57,6.16,4.03,65.13,34.87,0.0,3.19,0.08,294.2891447286971,7.58845060151701,,2.026627433746253,-2.525728644308256,,,,,,54.0,27.0,3.47,18618.7015409025,33.099924470085334,67.869,23.6,9.831921813754077,3.49953100050988,0.5092936802973977,0.22936824132043257,0.08571428571428572,10.000872741418238,-0.1689509276641612,3.489641280008186,0.009889720501693677,68.03236842105264,-0.16336842105263827,25.63684210526316,-2.0368421052631582,66.94220683426163,-1.8122068342616302,,,3.313333333333333,0.15666666666666718,22.5,4.5,52.0,2.0
Latvia,2012,323.0,1.0,47.0,41.0,105.13,57.4,53.72,18.18,7.03,4.36,100.0,0.0,0.0,3.11,0.09,324.8605553013072,9.0497114759288,,2.2027328760907814,-2.407945608651872,45.0,13.0,,24.0,71.0,,,,20494.04648064762,32.691902228935994,67.897,25.2,9.927889707369564,3.487127408976953,0.5109863977932084,0.23982398239823985,0.12693498452012383,10.000872741418238,-0.0729830340486739,3.489641280008186,-0.00251387103123335,68.03236842105264,-0.13536842105263247,25.63684210526316,-0.43684210526316036,66.94220683426163,33.057793165738374,,,3.313333333333333,,22.5,,52.0,
Latvia,2013,350.0,6.0,90.0,71.0,113.94,62.06,58.08,20.14,7.24,4.94,100.0,0.0,0.0,3.29,0.09,359.5364711248421,10.10112553269401,,2.312646856518958,-2.407945608651872,46.0,19.0,,19.0,77.0,,,,21850.126636247256,32.343628971346845,67.925,27.0,9.991961996216197,3.476417060944045,0.5097419694576093,0.24528301886792453,0.20285714285714285,10.000872741418238,-0.008910745202040715,3.489641280008186,-0.013224219064141174,68.03236842105264,-0.10736842105264088,25.63684210526316,1.3631578947368403,66.94220683426163,33.057793165738374,,,3.313333333333333,,22.5,,52.0,
Latvia,2014,364.0,5.0,98.0,85.0,111.15,64.88,61.04,19.41,7.57,7.06,77.04049375282253,22.95950624717748,0.0,3.5,0.09,400.0738295360275,10.597949023514106,,2.3606604940490103,-2.407945608651872,,,,,,52.0,20.0,3.39,22973.69328058201,32.04046475002812,67.952,26.9,10.042105069897241,3.466999627401703,0.5491677912730544,0.3637300360638846,0.23351648351648352,10.000872741418238,0.041232328479003044,3.489641280008186,-0.02264165260648321,68.03236842105264,-0.08036842105263986,25.63684210526316,1.263157894736839,66.94220683426163,10.098286918560902,,,3.313333333333333,0.0766666666666671,22.5,-2.5,52.0,0.0
Latvia,2015,404.0,8.0,116.0,92.0,118.0,73.3,63.58,20.92,8.2,7.38,63.84916453409605,36.15083546590396,0.0,3.64,0.1,436.7677407185844,11.666085975058747,,2.456685998016166,-2.302585092994045,38.0,16.0,19.0,17.0,79.0,,,,24137.876435859955,31.77924373664165,67.98,28.1,10.091537522093565,3.4588133639922445,0.5388135593220339,0.3527724665391969,0.22772277227722773,10.000872741418238,0.09066478067532735,3.489641280008186,-0.030827916015941703,68.03236842105264,-0.05236842105263406,25.63684210526316,2.4631578947368418,66.94220683426163,-3.0930423001655782,,,3.313333333333333,,22.5,,52.0,
Latvia,2016,410.0,10.0,103.0,62.0,118.2,71.2,68.15,20.55,8.6,7.64,57.64,42.36,0.0,3.75,0.08,468.6004908302318,9.696168023364702,,2.27173075831921,-2.525728644308256,,,,,,,,,25802.15557841745,31.49014093560673,68.021,29.5,10.158213316970704,3.449674510669978,0.5765651438240271,0.3717761557177615,0.15121951219512195,10.000872741418238,0.15734057555246572,3.489641280008186,-0.039966769338207975,68.03236842105264,-0.011368421052637245,25.63684210526316,3.8631578947368403,66.94220683426163,-9.302206834261625,,,3.313333333333333,,22.5,,52.0,
Latvia,2017,411.0,11.0,102.0,73.0,122.17,74.38,71.7,20.31,8.37,7.43,57.26,42.74,0.0,3.64,0.1,487.9243021488502,13.849930595886828,,2.628280221493487,-2.302585092994045,35.0,15.0,16.0,20.0,72.0,45.0,18.0,3.42,27645.822624965287,31.21230334099345,68.075,30.0,10.227229915065259,3.440812354937054,0.5868871244986494,0.36582964057114725,0.17761557177615572,10.000872741418238,0.22635717364702046,3.489641280008186,-0.04882892507113201,68.03236842105264,0.0426315789473648,25.63684210526316,4.36315789473684,66.94220683426163,-9.682206834261628,,,3.313333333333333,0.10666666666666691,22.5,-4.5,52.0,-7.0
Latvia,2018,407.0,8.0,103.0,78.0,133.54,85.91,74.54,22.63,11.49,8.11,60.80084299262381,39.199157007376186,0.0,3.52,0.11,514.4631465555264,16.29328747689622,,2.7907532117618232,-2.2072749131897207,,,,,,,,,29817.804726318187,30.970061227441462,68.142,30.1,10.30286096811447,3.4330209709751323,0.5581848135390146,0.3583738400353513,0.19164619164619165,10.000872741418238,0.30198822669623127,3.489641280008186,-0.05662030903305393,68.03236842105264,0.10963157894735787,25.63684210526316,4.463157894736842,66.94220683426163,-6.141363841637819,,,3.313333333333333,,22.5,,52.0,
Latvia,2019,439.0,15.0,180.0,158.0,136.74,89.56,85.3,22.22,10.42,7.87,77.01,22.99,0.0,3.2,0.11,495.1296411055992,16.6002898911184,,2.809420158530401,-2.2072749131897207,,,,,,49.0,26.0,3.25,32199.09603770901,30.755491989007982,68.222,31.4,10.379693657775361,3.4260685795737715,0.6238116132806786,0.3541854185418542,0.35990888382687924,10.000872741418238,0.3788209163571228,3.489641280008186,-0.06357270043441465,68.03236842105264,0.18963157894735616,25.63684210526316,5.763157894736839,66.94220683426163,10.06779316573838,,,3.313333333333333,-0.06333333333333302,22.5,3.5,52.0,-3.0
Latvia,2020,478.0,13.0,190.0,155.0,142.81,93.36,87.72,24.58,11.77,8.82,78.57142857142857,21.428571428571427,0.0,3.31,0.12,508.9481485691013,18.695581938794465,,2.928287235989245,-2.120263536200091,,,,,,,,,32741.420769198656,30.53911296802185,68.315,33.2,10.396396245499714,3.419008254444701,0.61424270009103,0.3588283157038243,0.32426778242677823,10.000872741418238,0.39552350408147596,3.489641280008186,-0.07063302556348505,68.03236842105264,0.2826315789473597,25.63684210526316,7.563157894736843,66.94220683426163,11.629221737166944,,,3.313333333333333,,22.5,,52.0,
Latvia,2021,461.0,16.0,203.0,167.0,153.9,100.41,93.86,25.53,12.61,10.62,74.34,25.66,0.0,2.99,0.14,512.9982117177592,23.91628504263753,,3.174559609438917,-1.9661128563728327,45.6,22.0,22.2,22.0,74.8,,,,36913.752112260496,30.28266109593444,68.421,34.2,10.516339446567573,3.410575307664651,0.6098765432098765,0.4159811985898942,0.36225596529284165,10.000872741418238,0.5154667051493345,3.489641280008186,-0.0790659723435354,68.03236842105264,0.38863157894736844,25.63684210526316,8.563157894736843,66.94220683426163,7.397793165738378,,,3.313333333333333,,22.5,,52.0,
Latvia,2022,464.0,14.0,236.0,157.0,153.44,98.29,93.23,26.0,14.42,12.31,71.52,28.48,0.0,2.4,0.15,461.85902500980376,29.679953474092294,,3.3904718507134595,-1.8971199848858813,,,,,,,,,39965.25114093611,30.20059456853608,68.54,34.5,10.595765634062296,3.407861611886894,0.6075990615224193,0.4734615384615385,0.33836206896551724,10.000872741418238,0.594892892644058,3.489641280008186,-0.08177966812129212,68.03236842105264,0.5076315789473682,25.63684210526316,8.86315789473684,66.94220683426163,4.57779316573837,,,3.313333333333333,,22.5,,52.0,
Lithuania,2004,373.0,0.0,7.0,4.0,69.28,22.84,22.65,14.97,3.14,3.14,0.0,34.66,42.54,2.69,0.09,145.6822842252541,4.829623268657048,,1.5747684664148125,-2.407945608651872,,,,,,67.0,32.0,3.0700000000000003,13097.437566294846,53.87803126994257,66.646,20.8,9.48017188442962,3.986722811712427,0.3269341801385681,0.20975283901135605,0.010723860589812333,10.168682217572574,-0.6885103331429541,3.8700547054007397,0.11666810631168723,67.22715789473685,-0.5811578947368474,30.536842105263162,-9.736842105263161,35.05742306586137,-35.05742306586137,,,3.35,-0.2799999999999998,23.5,8.5,63.833333333333336,3.1666666666666643
Lithuania,2005,387.0,0.0,7.0,4.0,79.46,26.17,25.82,15.44,3.27,3.27,0.0,14.29,85.71,2.29,0.08,144.9257914455499,5.173771297036473,,1.6436018804359904,-2.525728644308256,,,,,,,,,14514.78329421664,53.00778557753669,66.635,22.4,9.582922946565443,3.9704388004530844,0.32494336773219235,0.21178756476683938,0.0103359173126615,10.168682217572574,-0.5857592710071309,3.8700547054007397,0.10038409505234469,67.22715789473685,-0.5921578947368431,30.536842105263162,-8.136842105263163,35.05742306586137,-35.05742306586137,,,3.35,,23.5,,63.833333333333336,
Lithuania,2006,405.0,0.0,8.0,4.0,86.75,33.3,32.08,17.3,4.63,4.63,6.54,6.22,87.24,1.81,0.07,132.54803115316054,5.146932223496128,,1.6384008524269569,-2.659260036932778,,,,,,,,,16446.977802261026,52.1682992980217,66.706,22.0,9.707897019087596,3.954475017270075,0.36979827089337175,0.2676300578034682,0.009876543209876543,10.168682217572574,-0.46078519848497734,3.8700547054007397,0.08442031186933541,67.22715789473685,-0.5211578947368452,30.536842105263162,-8.536842105263162,35.05742306586137,-28.517423065861372,,,3.35,,23.5,,63.833333333333336,
Lithuania,2007,419.0,0.0,31.0,25.0,105.96,46.68,45.48,19.96,5.69,5.69,14.29,0.0,85.71,1.75,0.06,157.07639106809842,5.675744763552929,,1.7362017906251508,-2.8134107167600364,,,,,,,,,19113.98613861644,51.5522335673261,66.777,23.7,9.858175604630532,3.942595537697485,0.4292185730464326,0.28507014028056116,0.059665871121718374,10.168682217572574,-0.3105066129420422,3.8700547054007397,0.07254083229674535,67.22715789473685,-0.4501578947368472,30.536842105263162,-6.8368421052631625,35.05742306586137,-20.767423065861372,,,3.35,,23.5,,63.833333333333336,
Lithuania,2008,428.0,0.0,36.0,31.0,103.08,53.78,53.26,19.95,6.5,6.5,14.52,10.79,74.69,1.63,0.06,166.81721864368146,6.506721997254107,,1.872835795957029,-2.8134107167600364,,,,,,55.00000000000001,20.0,3.49,20735.707977609563,51.02881531711208,66.848,25.3,9.939612516182928,3.9323904793862936,0.516686069072565,0.32581453634085217,0.07242990654205607,10.168682217572574,-0.22906970138964589,3.8700547054007397,0.0623357739855539,67.22715789473685,-0.37915789473684924,30.536842105263162,-5.236842105263161,35.05742306586137,-20.537423065861372,,,3.35,0.14000000000000012,23.5,-3.5,63.833333333333336,-8.833333333333329
Lithuania,2009,381.0,0.0,32.0,27.0,82.43,48.16,47.54,17.12,6.15,6.15,96.75,0.0,0.0,2.01,0.07,171.60746602186083,5.725729042440583,,1.7449698849905315,-2.659260036932778,,,,,,,,,18167.63790382717,50.46535301156761,66.842,25.5,9.807397153150143,3.92128702184257,0.5767317724129564,0.3592289719626168,0.07086614173228346,10.168682217572574,-0.3612850644224306,3.8700547054007397,0.05123231644183024,67.22715789473685,-0.38515789473684947,30.536842105263162,-5.036842105263162,35.05742306586137,61.69257693413863,,,3.35,,23.5,,63.833333333333336,
Lithuania,2010,404.0,0.0,20.0,14.0,87.97,53.61,53.15,18.25,7.0,7.0,93.33,0.0,0.0,1.85,0.03,165.37725657528117,2.379505643980755,,0.8668927534950026,-3.506557897319982,,,,,,,,,19827.948684184,49.41814120462704,66.757,26.9,9.894847771089102,3.9003175876440226,0.6041832442878254,0.3835616438356164,0.034653465346534656,10.168682217572574,-0.27383444648347144,3.8700547054007397,0.030262882243282885,67.22715789473685,-0.4701578947368432,30.536842105263162,-3.636842105263163,35.05742306586137,58.27257693413863,,,3.35,,23.5,,63.833333333333336,
Lithuania,2011,442.0,2.0,88.0,81.0,96.54,60.73,60.07,19.93,7.75,7.75,93.33,0.0,0.0,1.7,0.05,174.26022459516892,5.386189097838093,,1.6838381029149625,-2.995732273553991,,,,,,55.00000000000001,25.0,3.51,22701.554605976657,48.315330120943294,66.741,27.9,10.0301886859693,3.8777489041081172,0.6222291278226642,0.388861013547416,0.1832579185520362,10.168682217572574,-0.13849353160327382,3.8700547054007397,0.007694198707377531,67.22715789473685,-0.48615789473684856,30.536842105263162,-2.636842105263163,35.05742306586137,58.27257693413863,,,3.35,0.1599999999999997,23.5,1.5,63.833333333333336,-8.833333333333329
Lithuania,2012,445.0,0.0,104.0,87.0,101.08,63.19,62.83,19.97,7.77,7.77,88.96,0.36,4.37,1.67,0.07,185.4859790218333,7.65787762323309,,2.0357348726757967,-2.659260036932778,25.0,15.0,,21.0,76.0,,,,24578.130608531515,47.67165012604908,66.864,28.6,10.109612326872718,3.8643368842259576,0.621586861891571,0.3890836254381572,0.19550561797752808,10.168682217572574,-0.05906989069985613,3.8700547054007397,-0.005717821174782145,67.22715789473685,-0.3631578947368439,30.536842105263162,-1.9368421052631604,35.05742306586137,53.90257693413862,,,3.35,,23.5,,63.833333333333336,
Lithuania,2013,432.0,31.0,120.0,88.0,107.98,58.17,57.79,21.34,9.15,9.15,13.33,6.67,80.0,1.73,0.1,204.054584508378,11.921469769133942,,2.478340956815734,-2.302585092994045,38.0,18.0,,27.0,68.0,,,,26595.356684010912,47.19088950937376,66.986,29.8,10.18849191878082,3.8542008550917704,0.5351917021670679,0.4287722586691659,0.2037037037037037,10.168682217572574,0.019809701208245656,3.8700547054007397,-0.015853850308969353,67.22715789473685,-0.24115789473684401,30.536842105263162,-0.7368421052631611,35.05742306586137,-21.727423065861373,,,3.35,,23.5,,63.833333333333336,
Lithuania,2014,432.0,38.0,132.0,91.0,117.36,67.98,67.71,22.83,11.69,11.69,13.33,4.88,81.79,1.81,0.11,224.1840806420206,13.695420798283434,,2.617061528660186,-2.2072749131897207,,,,,,63.0,20.0,3.37,28052.456524354144,46.80553870710296,67.108,31.4,10.24183148374205,3.8460015443633475,0.5769427402862985,0.5120455540954885,0.21064814814814814,10.168682217572574,0.07314926616947659,3.8700547054007397,-0.02405316103739219,67.22715789473685,-0.11915789473684413,30.536842105263162,0.8631578947368368,35.05742306586137,-21.727423065861373,,,3.35,0.020000000000000018,23.5,-3.5,63.833333333333336,-0.8333333333333357
Lithuania,2015,447.0,51.0,148.0,102.0,120.69,72.65,72.18,22.5,12.33,12.33,13.333333333333334,0.0,86.66666666666667,1.89,0.14,244.0247718517957,18.66150758543294,,2.926462984515421,-1.9661128563728327,33.0,12.0,13.0,29.0,63.0,,,,28915.57151335327,46.36727853152434,67.23,33.2,10.272135535686743,3.8365940063968855,0.598061148396719,0.548,0.22818791946308725,10.168682217572574,0.10345331811416969,3.8700547054007397,-0.03346069900385418,67.22715789473685,0.0028421052631557586,30.536842105263162,2.663157894736841,35.05742306586137,-21.724089732528036,,,3.35,,23.5,,63.833333333333336,
Lithuania,2016,442.0,77.0,212.0,109.0,126.98,88.45,88.23,22.8,16.97,16.97,12.64,0.0,87.36,2.0,0.17,270.6616029183145,22.808483696048192,,3.127132558683298,-1.7719568419318752,,,,,,,,,30870.24053975396,45.78766642188947,67.366,34.1,10.337547909488976,3.824014762756028,0.6948338320995432,0.744298245614035,0.24660633484162897,10.168682217572574,0.16886569191640177,3.8700547054007397,-0.04603994264471156,67.22715789473685,0.13884210526315144,30.536842105263162,3.5631578947368396,35.05742306586137,-22.41742306586137,,,3.35,,23.5,,63.833333333333336,
